p1_agent,p1_params,p1_label,p2_agent,p2_params,p2_label,games,p1_wins,p2_wins,draws,p1_winrate,p2_winrate,time_s,file
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],RuleBased,{},RuleBased,50,10,35,5,0.2,0.7,1271.59,sweep_results/MCTS[max_iterations=5000]_vs_RuleBased.txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,10,40,0,0.2,0.8,1015.94,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=1].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,19,30,1,0.38,0.6,1163.61,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=2].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,9,41,0,0.18,0.82,1081.1,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=3].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,1140.57,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=4].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,1215.27,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=5].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,2,47,1,0.04,0.94,2464.28,sweep_results/MCTS[max_iterations=5000]_vs_MinMax[max_depth=6].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,5,45,0,0.1,0.9,982.9,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=1].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,18,31,1,0.36,0.62,913.08,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=2].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,6,44,0,0.12,0.88,533.56,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=3].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,2,48,0,0.04,0.96,513.9,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=4].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,1,49,0,0.02,0.98,501.27,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=5].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,5,44,1,0.1,0.88,659.25,sweep_results/MCTS[max_iterations=5000]_vs_AlphaBeta[max_depth=6].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,24,23,3,0.48,0.46,1189.51,sweep_results/MCTS[max_iterations=5000]_vs_MCTS[max_iterations=5000].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,21,25,4,0.42,0.5,1818.52,sweep_results/MCTS[max_iterations=5000]_vs_MCTS[max_iterations=10000].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,26,21,3,0.52,0.42,2248.96,sweep_results/MCTS[max_iterations=5000]_vs_MCTS[max_iterations=15000].txt
MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,23,23,4,0.46,0.46,2456.96,sweep_results/MCTS[max_iterations=5000]_vs_MCTS[max_iterations=20000].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],Random,{},Random,50,49,1,0,0.98,0.02,754.68,sweep_results/MCTS[max_iterations=10000]_vs_Random.txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],RuleBased,{},RuleBased,50,10,33,7,0.2,0.66,1194.93,sweep_results/MCTS[max_iterations=10000]_vs_RuleBased.txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,8,42,0,0.16,0.84,935.46,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=1].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,15,32,3,0.3,0.64,1091.93,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=2].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,10,40,0,0.2,0.8,965.93,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=3].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,948.04,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=4].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,1,49,0,0.02,0.98,1034.81,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=5].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,3,45,2,0.06,0.9,1688.07,sweep_results/MCTS[max_iterations=10000]_vs_MinMax[max_depth=6].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,2,48,0,0.04,0.96,903.04,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=1].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,11,37,2,0.22,0.74,1083.85,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=2].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,2,48,0,0.04,0.96,923.97,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=3].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,0,50,0,0.0,1.0,922.6,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=4].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,0,50,0,0.0,1.0,922.53,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=5].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,6,44,0,0.12,0.88,1107.05,sweep_results/MCTS[max_iterations=10000]_vs_AlphaBeta[max_depth=6].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,24,24,2,0.48,0.48,1760.93,sweep_results/MCTS[max_iterations=10000]_vs_MCTS[max_iterations=5000].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,26,21,3,0.52,0.42,2240.17,sweep_results/MCTS[max_iterations=10000]_vs_MCTS[max_iterations=10000].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,21,26,3,0.42,0.52,2665.05,sweep_results/MCTS[max_iterations=10000]_vs_MCTS[max_iterations=15000].txt
MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,26,20,4,0.52,0.4,3175.07,sweep_results/MCTS[max_iterations=10000]_vs_MCTS[max_iterations=20000].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],Random,{},Random,50,48,2,0,0.96,0.04,1144.43,sweep_results/MCTS[max_iterations=15000]_vs_Random.txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],RuleBased,{},RuleBased,50,14,33,3,0.28,0.66,1571.48,sweep_results/MCTS[max_iterations=15000]_vs_RuleBased.txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,3,47,0,0.06,0.94,1297.56,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=1].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,8,42,0,0.16,0.84,1514.39,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=2].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,5,45,0,0.1,0.9,1343.97,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=3].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,1295.63,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=4].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,1359.68,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=5].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,4,46,0,0.08,0.92,2110.79,sweep_results/MCTS[max_iterations=15000]_vs_MinMax[max_depth=6].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,5,45,0,0.1,0.9,1367.1,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=1].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,11,39,0,0.22,0.78,1614.93,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=2].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,8,42,0,0.16,0.84,1460.64,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=3].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,2,48,0,0.04,0.96,1266.13,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=4].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,1,49,0,0.02,0.98,1233.04,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=5].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,3,46,1,0.06,0.92,2382.31,sweep_results/MCTS[max_iterations=15000]_vs_AlphaBeta[max_depth=6].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,25,23,2,0.5,0.46,4202.25,sweep_results/MCTS[max_iterations=15000]_vs_MCTS[max_iterations=5000].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,22,24,4,0.44,0.48,4924.48,sweep_results/MCTS[max_iterations=15000]_vs_MCTS[max_iterations=10000].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,27,19,4,0.54,0.38,5446.08,sweep_results/MCTS[max_iterations=15000]_vs_MCTS[max_iterations=15000].txt
MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,21,26,3,0.42,0.52,6151.18,sweep_results/MCTS[max_iterations=15000]_vs_MCTS[max_iterations=20000].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],Random,{},Random,50,47,3,0,0.94,0.06,2602.91,sweep_results/MCTS[max_iterations=20000]_vs_Random.txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],RuleBased,{},RuleBased,50,13,34,3,0.26,0.68,3540.56,sweep_results/MCTS[max_iterations=20000]_vs_RuleBased.txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,7,43,0,0.14,0.86,2974.46,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=1].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,10,40,0,0.2,0.8,3362.41,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=2].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,11,39,0,0.22,0.78,1678.11,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=3].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,1576.39,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=4].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,1609.93,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=5].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,2,48,0,0.04,0.96,2452.3,sweep_results/MCTS[max_iterations=20000]_vs_MinMax[max_depth=6].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,5,45,0,0.1,0.9,1568.27,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=1].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,5,45,0,0.1,0.9,1865.44,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=2].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,6,44,0,0.12,0.88,1724.19,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=3].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,3,47,0,0.06,0.94,1579.75,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=4].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,1,49,0,0.02,0.98,1507.4,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=5].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,6,44,0,0.12,0.88,1843.74,sweep_results/MCTS[max_iterations=20000]_vs_AlphaBeta[max_depth=6].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,19,30,1,0.38,0.6,2631.59,sweep_results/MCTS[max_iterations=20000]_vs_MCTS[max_iterations=5000].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,26,18,6,0.52,0.36,3301.27,sweep_results/MCTS[max_iterations=20000]_vs_MCTS[max_iterations=10000].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,21,23,6,0.42,0.46,3658.84,sweep_results/MCTS[max_iterations=20000]_vs_MCTS[max_iterations=15000].txt
MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,22,24,4,0.44,0.48,3813.64,sweep_results/MCTS[max_iterations=20000]_vs_MCTS[max_iterations=20000].txt
